ID;Country;Hash;Office;PDF;Autocad;Database;Image;Archive;Purchase total decrypt;Purchase malware immune;Purchase removal tool;Purchase single decrypt;Free decrypt
US56F-C8ZTZ-THZZZ-XTZTZ-TZYYY;US;0x56fc8;0;0;50001;0;0;0;293;30;30;40;2
US56F-C8ZTZ-THZZZ-RTZTZ-TZYYY;US;0x56fc8;0;0;50002;0;0;0;293;30;30;40;2
US56F-C8ZTZ-THZZR-OTZTZ-TZYYY;US;0x56fc8;0;0;50023;0;0;0;293;30;30;40;2
US56F-C8ZTZ-THZZO-KTZTZ-TZYYY;US;0x56fc8;0;0;50039;0;0;0;293;30;30;40;2
US56F-C8ZTZ-THZZA-GTZTZ-TZYYY;US;0x56fc8;0;0;50047;0;0;0;293;30;30;40;2
US56F-C8ZTZ-THZZA-KTZTZ-TZYYY;US;0x56fc8;0;0;50049;0;0;0;293;30;30;40;2
US56F-C8ZTZ-THZZH-XTZTZ-TZYYY;US;0x56fc8;0;0;50051;0;0;0;294;30;30;40;2
US56F-C8ZTZ-THZZH-ATZTZ-TZYYY;US;0x56fc8;0;0;50054;0;0;0;294;30;30;40;2
US56F-C8ZTZ-THZXX-FTZTZ-TZYYY;US;0x56fc8;0;0;50116;0;0;0;294;30;30;40;2
US56F-C8ZTZ-THZXR-HTZTZ-TZYYY;US;0x56fc8;0;0;50125;0;0;0;294;30;30;40;2
US56F-C8ZTZ-THZXE-ETZTZ-TZYYY;US;0x56fc8;0;0;50188;0;0;0;294;30;30;40;2
US56F-C8ZTZ-THZRZ-ATZTZ-TZYYY;US;0x56fc8;0;0;50204;0;0;0;294;30;30;40;2
US56F-C8ZTZ-THZRX-RTZTZ-TZYYY;US;0x56fc8;0;0;50212;0;0;0;294;30;30;40;2
US56F-C8ZTZ-THZRX-FTZTZ-TZYYY;US;0x56fc8;0;0;50216;0;0;0;294;30;30;40;2
US56F-C8ZTZ-THZRX-GTZTZ-TZYYY;US;0x56fc8;0;0;50217;0;0;0;295;30;30;40;2
US56F-C8ZTZ-THZRX-ETZTZ-TZYYY;US;0x56fc8;0;0;50218;0;0;0;295;30;30;40;2
US56F-C8ZTZ-THZRX-KTZTZ-TZYYY;US;0x56fc8;0;0;50219;0;0;0;295;30;30;40;2
US56F-C8ZTZ-THZRH-ZTZTZ-TZYYY;US;0x56fc8;0;0;50250;0;0;0;295;30;30;40;2
US56F-C8ZTZ-THZOA-RTZTZ-TZYYY;US;0x56fc8;0;0;50342;0;0;0;295;30;30;40;2
US56F-C8ZTZ-THZOG-ATZTZ-TZYYY;US;0x56fc8;0;0;50374;0;0;0;295;30;30;40;2
US56F-C8ZTZ-THZOK-ZTZTZ-TZYYY;US;0x56fc8;0;0;50390;0;0;0;295;30;30;40;2
US56F-C8ZTZ-THZOK-ETZTZ-TZYYY;US;0x56fc8;0;0;50398;0;0;0;295;30;30;40;2
US56F-C8ZTZ-THZOK-KTZTZ-TZYYY;US;0x56fc8;0;0;50399;0;0;0;295;30;30;40;2
US56F-C8ZTZ-THZAZ-ZTZTZ-TZYYY;US;0x56fc8;0;0;50400;0;0;0;296;30;30;40;2
US56F-C8ZTZ-THZAZ-RTZTZ-TZYYY;US;0x56fc8;0;0;50402;0;0;0;296;30;30;40;2
US56F-C8ZTZ-THZAZ-HTZTZ-TZYYY;US;0x56fc8;0;0;50405;0;0;0;296;30;30;40;2
US56F-C8ZTZ-THZAF-GTZTZ-TZYYY;US;0x56fc8;0;0;50467;0;0;0;296;30;30;40;2
US56F-C8ZTZ-THZHR-ATZTZ-TZYYY;US;0x56fc8;0;0;50524;0;0;0;296;30;30;40;2
US56F-C8ZTZ-THZHH-FTZTZ-TZYYY;US;0x56fc8;0;0;50556;0;0;0;296;30;30;40;2
US56F-C8ZTZ-THZHF-ATZTZ-TZYYY;US;0x56fc8;0;0;50564;0;0;0;296;30;30;40;2
US56F-C8ZTZ-THZHF-FTZTZ-TZYYY;US;0x56fc8;0;0;50566;0;0;0;296;30;30;40;2
US56F-C8ZTZ-THZHF-GTZTZ-TZYYY;US;0x56fc8;0;0;50567;0;0;0;297;30;30;40;2
US56F-C8ZTZ-THZHF-ETZTZ-TZYYY;US;0x56fc8;0;0;50568;0;0;0;297;30;30;40;2
US56F-C8ZTZ-THZHG-RTZTZ-TZYYY;US;0x56fc8;0;0;50572;0;0;0;297;30;30;40;2
US56F-C8ZTZ-THZHE-GTZTZ-TZYYY;US;0x56fc8;0;0;50587;0;0;0;297;30;30;40;2
US56F-C8ZTZ-THZFA-KTZTZ-TZYYY;US;0x56fc8;0;0;50649;0;0;0;297;30;30;40;2
US56F-C8ZTZ-THZFK-RTZTZ-TZYYY;US;0x56fc8;0;0;50692;0;0;0;297;30;30;40;2
US56F-C8ZTZ-THZGR-ATZTZ-TZYYY;US;0x56fc8;0;0;50724;0;0;0;297;30;30;40;2
US56F-C8ZTZ-THZGA-ZTZTZ-TZYYY;US;0x56fc8;0;0;50740;0;0;0;297;30;30;40;2
US56F-C8ZTZ-THZGA-ETZTZ-TZYYY;US;0x56fc8;0;0;50748;0;0;0;297;30;30;40;2
US56F-C8ZTZ-THZGA-KTZTZ-TZYYY;US;0x56fc8;0;0;50749;0;0;0;297;30;30;40;2
US56F-C8ZTZ-THZGH-ZTZTZ-TZYYY;US;0x56fc8;0;0;50750;0;0;0;298;30;30;40;2
US56F-C8ZTZ-THZGH-RTZTZ-TZYYY;US;0x56fc8;0;0;50752;0;0;0;298;30;30;40;2
US56F-C8ZTZ-THZGH-HTZTZ-TZYYY;US;0x56fc8;0;0;50755;0;0;0;298;30;30;40;2
US56F-C8ZTZ-THZEX-GTZTZ-TZYYY;US;0x56fc8;0;0;50817;0;0;0;298;30;30;40;2
US56F-C8ZTZ-THZEG-ATZTZ-TZYYY;US;0x56fc8;0;0;50874;0;0;0;298;30;30;40;2
US56F-C8ZTZ-THZKZ-FTZTZ-TZYYY;US;0x56fc8;0;0;50906;0;0;0;298;30;30;40;2
US56F-C8ZTZ-THZKX-ATZTZ-TZYYY;US;0x56fc8;0;0;50914;0;0;0;298;30;30;40;2
US56F-C8ZTZ-THZKX-FTZTZ-TZYYY;US;0x56fc8;0;0;50916;0;0;0;298;30;30;40;2
US56F-C8ZTZ-THZKX-GTZTZ-TZYYY;US;0x56fc8;0;0;50917;0;0;0;299;30;30;40;2
US56F-C8ZTZ-THZKX-ETZTZ-TZYYY;US;0x56fc8;0;0;50918;0;0;0;299;30;30;40;2
US56F-C8ZTZ-THZKR-RTZTZ-TZYYY;US;0x56fc8;0;0;50922;0;0;0;299;30;30;40;2
US56F-C8ZTZ-THZKO-GTZTZ-TZYYY;US;0x56fc8;0;0;50937;0;0;0;299;30;30;40;2
US56F-C8ZTZ-THZKK-KTZTZ-TZYYY;US;0x56fc8;0;0;50999;0;0;0;299;30;30;40;2
US56F-C8ZTZ-THXZA-RTZTZ-TZYYY;US;0x56fc8;0;0;51042;0;0;0;299;30;30;40;2
US56F-C8ZTZ-THXZG-ATZTZ-TZYYY;US;0x56fc8;0;0;51074;0;0;0;299;30;30;40;2
US56F-C8ZTZ-THXZE-RTZTZ-TZYYY;US;0x56fc8;0;0;51082;0;0;0;299;30;30;40;2
US56F-C8ZTZ-THXZE-OTZTZ-TZYYY;US;0x56fc8;0;0;51083;0;0;0;299;30;30;40;2
US56F-C8ZTZ-THXZE-ATZTZ-TZYYY;US;0x56fc8;0;0;51084;0;0;0;300;30;30;40;2
US56F-C8ZTZ-THXZE-FTZTZ-TZYYY;US;0x56fc8;0;0;51086;0;0;0;300;30;30;40;2
US56F-C8ZTZ-THXZK-ZTZTZ-TZYYY;US;0x56fc8;0;0;51090;0;0;0;300;30;30;40;2
US56F-C8ZTZ-THXXZ-HTZTZ-TZYYY;US;0x56fc8;0;0;51105;0;0;0;300;30;30;40;2
US56F-C8ZTZ-THXXF-GTZTZ-TZYYY;US;0x56fc8;0;0;51167;0;0;0;300;30;30;40;2
US56F-C8ZTZ-THXRZ-ETZTZ-TZYYY;US;0x56fc8;0;0;51208;0;0;0;300;30;30;40;2
US56F-C8ZTZ-THXRA-ZTZTZ-TZYYY;US;0x56fc8;0;0;51240;0;0;0;300;30;30;40;2
