ID;Country;Hash;Office;PDF;Autocad;Database;Image;Archive;Purchase total decrypt;Purchase malware immune;Purchase removal tool;Purchase single decrypt;Free decrypt
US56F-C8ZTZ-TRRKE-OTZTZ-TZYYY;US;0x56fc8;0;0;22983;0;0;0;140;30;30;40;2
US56F-C8ZTZ-TRRKE-HTZTZ-TZYYY;US;0x56fc8;0;0;22985;0;0;0;141;30;30;40;2
US56F-C8ZTZ-TROZZ-ZTZTZ-TZYYY;US;0x56fc8;0;0;23000;0;0;0;141;30;30;40;2
US56F-C8ZTZ-TROXR-HTZTZ-TZYYY;US;0x56fc8;0;0;23125;0;0;0;141;30;30;40;2
US56F-C8ZTZ-TROXA-XTZTZ-TZYYY;US;0x56fc8;0;0;23141;0;0;0;141;30;30;40;2
US56F-C8ZTZ-TROXA-KTZTZ-TZYYY;US;0x56fc8;0;0;23149;0;0;0;141;30;30;40;2
US56F-C8ZTZ-TROXH-ZTZTZ-TZYYY;US;0x56fc8;0;0;23150;0;0;0;142;30;30;40;2
US56F-C8ZTZ-TROXH-XTZTZ-TZYYY;US;0x56fc8;0;0;23151;0;0;0;142;30;30;40;2
US56F-C8ZTZ-TROXH-OTZTZ-TZYYY;US;0x56fc8;0;0;23153;0;0;0;142;30;30;40;2
US56F-C8ZTZ-TROXH-GTZTZ-TZYYY;US;0x56fc8;0;0;23157;0;0;0;142;30;30;40;2
US56F-C8ZTZ-TROXE-ETZTZ-TZYYY;US;0x56fc8;0;0;23188;0;0;0;142;30;30;40;2
US56F-C8ZTZ-TRORH-ZTZTZ-TZYYY;US;0x56fc8;0;0;23250;0;0;0;142;30;30;40;2
US56F-C8ZTZ-TRORG-HTZTZ-TZYYY;US;0x56fc8;0;0;23275;0;0;0;142;30;30;40;2
US56F-C8ZTZ-TROOZ-GTZTZ-TZYYY;US;0x56fc8;0;0;23307;0;0;0;142;30;30;40;2
US56F-C8ZTZ-TROOR-OTZTZ-TZYYY;US;0x56fc8;0;0;23323;0;0;0;142;30;30;40;2
US56F-C8ZTZ-TROOO-XTZTZ-TZYYY;US;0x56fc8;0;0;23331;0;0;0;142;30;30;40;2
US56F-C8ZTZ-TROOO-OTZTZ-TZYYY;US;0x56fc8;0;0;23333;0;0;0;142;30;30;40;2
US56F-C8ZTZ-TROOO-ATZTZ-TZYYY;US;0x56fc8;0;0;23334;0;0;0;143;30;30;40;2
US56F-C8ZTZ-TROOO-HTZTZ-TZYYY;US;0x56fc8;0;0;23335;0;0;0;143;30;30;40;2
US56F-C8ZTZ-TROOO-ETZTZ-TZYYY;US;0x56fc8;0;0;23338;0;0;0;143;30;30;40;2
US56F-C8ZTZ-TROAZ-ZTZTZ-TZYYY;US;0x56fc8;0;0;23400;0;0;0;143;30;30;40;2
US56F-C8ZTZ-TROAH-KTZTZ-TZYYY;US;0x56fc8;0;0;23459;0;0;0;143;30;30;40;2
US56F-C8ZTZ-TROAK-XTZTZ-TZYYY;US;0x56fc8;0;0;23491;0;0;0;143;30;30;40;2
US56F-C8ZTZ-TROAK-KTZTZ-TZYYY;US;0x56fc8;0;0;23499;0;0;0;143;30;30;40;2
US56F-C8ZTZ-TROHZ-ZTZTZ-TZYYY;US;0x56fc8;0;0;23500;0;0;0;144;30;30;40;2
US56F-C8ZTZ-TROHZ-XTZTZ-TZYYY;US;0x56fc8;0;0;23501;0;0;0;144;30;30;40;2
US56F-C8ZTZ-TROHZ-OTZTZ-TZYYY;US;0x56fc8;0;0;23503;0;0;0;144;30;30;40;2
US56F-C8ZTZ-TROHZ-GTZTZ-TZYYY;US;0x56fc8;0;0;23507;0;0;0;144;30;30;40;2
US56F-C8ZTZ-TROHR-RTZTZ-TZYYY;US;0x56fc8;0;0;23522;0;0;0;144;30;30;40;2
US56F-C8ZTZ-TROHE-ATZTZ-TZYYY;US;0x56fc8;0;0;23584;0;0;0;144;30;30;40;2
US56F-C8ZTZ-TROFR-HTZTZ-TZYYY;US;0x56fc8;0;0;23625;0;0;0;144;30;30;40;2
US56F-C8ZTZ-TROFH-GTZTZ-TZYYY;US;0x56fc8;0;0;23657;0;0;0;144;30;30;40;2
US56F-C8ZTZ-TROFF-HTZTZ-TZYYY;US;0x56fc8;0;0;23665;0;0;0;144;30;30;40;2
US56F-C8ZTZ-TROFF-FTZTZ-TZYYY;US;0x56fc8;0;0;23666;0;0;0;144;30;30;40;2
US56F-C8ZTZ-TROFF-GTZTZ-TZYYY;US;0x56fc8;0;0;23667;0;0;0;145;30;30;40;2
US56F-C8ZTZ-TROFF-KTZTZ-TZYYY;US;0x56fc8;0;0;23669;0;0;0;145;30;30;40;2
US56F-C8ZTZ-TROFG-OTZTZ-TZYYY;US;0x56fc8;0;0;23673;0;0;0;145;30;30;40;2
US56F-C8ZTZ-TROFE-ETZTZ-TZYYY;US;0x56fc8;0;0;23688;0;0;0;145;30;30;40;2
US56F-C8ZTZ-TROGH-ZTZTZ-TZYYY;US;0x56fc8;0;0;23750;0;0;0;145;30;30;40;2
US56F-C8ZTZ-TROGK-XTZTZ-TZYYY;US;0x56fc8;0;0;23791;0;0;0;145;30;30;40;2
US56F-C8ZTZ-TROER-OTZTZ-TZYYY;US;0x56fc8;0;0;23823;0;0;0;145;30;30;40;2
US56F-C8ZTZ-TROEO-XTZTZ-TZYYY;US;0x56fc8;0;0;23831;0;0;0;145;30;30;40;2
US56F-C8ZTZ-TROEO-OTZTZ-TZYYY;US;0x56fc8;0;0;23833;0;0;0;145;30;30;40;2
US56F-C8ZTZ-TROEO-ATZTZ-TZYYY;US;0x56fc8;0;0;23834;0;0;0;146;30;30;40;2
US56F-C8ZTZ-TROEO-HTZTZ-TZYYY;US;0x56fc8;0;0;23835;0;0;0;146;30;30;40;2
US56F-C8ZTZ-TROEO-KTZTZ-TZYYY;US;0x56fc8;0;0;23839;0;0;0;146;30;30;40;2
US56F-C8ZTZ-TROEH-ATZTZ-TZYYY;US;0x56fc8;0;0;23854;0;0;0;146;30;30;40;2
US56F-C8ZTZ-TROKX-FTZTZ-TZYYY;US;0x56fc8;0;0;23916;0;0;0;146;30;30;40;2
US56F-C8ZTZ-TROKH-KTZTZ-TZYYY;US;0x56fc8;0;0;23959;0;0;0;146;30;30;40;2
US56F-C8ZTZ-TROKK-XTZTZ-TZYYY;US;0x56fc8;0;0;23991;0;0;0;146;30;30;40;2
US56F-C8ZTZ-TROKK-KTZTZ-TZYYY;US;0x56fc8;0;0;23999;0;0;0;146;30;30;40;2
US56F-C8ZTZ-TRAZZ-ZTZTZ-TZYYY;US;0x56fc8;0;0;24000;0;0;0;147;30;30;40;2
US56F-C8ZTZ-TRAZZ-XTZTZ-TZYYY;US;0x56fc8;0;0;24001;0;0;0;147;30;30;40;2
US56F-C8ZTZ-TRAZZ-OTZTZ-TZYYY;US;0x56fc8;0;0;24003;0;0;0;147;30;30;40;2
US56F-C8ZTZ-TRAZZ-GTZTZ-TZYYY;US;0x56fc8;0;0;24007;0;0;0;147;30;30;40;2
US56F-C8ZTZ-TRAZR-RTZTZ-TZYYY;US;0x56fc8;0;0;24022;0;0;0;147;30;30;40;2
US56F-C8ZTZ-TRAZE-ATZTZ-TZYYY;US;0x56fc8;0;0;24084;0;0;0;147;30;30;40;2
US56F-C8ZTZ-TRAXR-HTZTZ-TZYYY;US;0x56fc8;0;0;24125;0;0;0;147;30;30;40;2
US56F-C8ZTZ-TRAXH-GTZTZ-TZYYY;US;0x56fc8;0;0;24157;0;0;0;147;30;30;40;2
US56F-C8ZTZ-TRAXG-OTZTZ-TZYYY;US;0x56fc8;0;0;24173;0;0;0;147;30;30;40;2
US56F-C8ZTZ-TRAXE-XTZTZ-TZYYY;US;0x56fc8;0;0;24181;0;0;0;147;30;30;40;2
US56F-C8ZTZ-TRAXE-OTZTZ-TZYYY;US;0x56fc8;0;0;24183;0;0;0;147;30;30;40;2
US56F-C8ZTZ-TRAXE-ATZTZ-TZYYY;US;0x56fc8;0;0;24184;0;0;0;148;30;30;40;2
US56F-C8ZTZ-TRAXE-HTZTZ-TZYYY;US;0x56fc8;0;0;24185;0;0;0;148;30;30;40;2
US56F-C8ZTZ-TRAXE-ETZTZ-TZYYY;US;0x56fc8;0;0;24188;0;0;0;148;30;30;40;2
US56F-C8ZTZ-TRARH-ZTZTZ-TZYYY;US;0x56fc8;0;0;24250;0;0;0;148;30;30;40;2
US56F-C8ZTZ-TRAOZ-KTZTZ-TZYYY;US;0x56fc8;0;0;24309;0;0;0;148;30;30;40;2
US56F-C8ZTZ-TRAOA-XTZTZ-TZYYY;US;0x56fc8;0;0;24341;0;0;0;148;30;30;40;2
US56F-C8ZTZ-TRAOA-KTZTZ-TZYYY;US;0x56fc8;0;0;24349;0;0;0;148;30;30;40;2
US56F-C8ZTZ-TRAOH-ZTZTZ-TZYYY;US;0x56fc8;0;0;24350;0;0;0;149;30;30;40;2
US56F-C8ZTZ-TRAOH-XTZTZ-TZYYY;US;0x56fc8;0;0;24351;0;0;0;149;30;30;40;2
