ID;Country;Hash;Office;PDF;Autocad;Database;Image;Archive;Purchase total decrypt;Purchase malware immune;Purchase removal tool;Purchase single decrypt;Free decrypt
IT46F-C3RZR-ZXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20201;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-ZRTZT-ZTZTZ-TZYYY;IT;0x46fc3;20202;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-ZOTZT-ZTZTZ-TZYYY;IT;0x46fc3;20203;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-ZATZT-ZTZTZ-TZYYY;IT;0x46fc3;20204;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-ZHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20205;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-ZFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20206;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-ZGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20207;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-ZETZT-ZTZTZ-TZYYY;IT;0x46fc3;20208;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-ZKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20209;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-XZTZT-ZTZTZ-TZYYY;IT;0x46fc3;20210;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-XXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20211;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-XRTZT-ZTZTZ-TZYYY;IT;0x46fc3;20212;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-XOTZT-ZTZTZ-TZYYY;IT;0x46fc3;20213;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-XATZT-ZTZTZ-TZYYY;IT;0x46fc3;20214;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-XHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20215;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-XFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20216;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-XGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20217;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-XETZT-ZTZTZ-TZYYY;IT;0x46fc3;20218;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-XKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20219;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-RZTZT-ZTZTZ-TZYYY;IT;0x46fc3;20220;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-RXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20221;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-RRTZT-ZTZTZ-TZYYY;IT;0x46fc3;20222;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-ROTZT-ZTZTZ-TZYYY;IT;0x46fc3;20223;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-RATZT-ZTZTZ-TZYYY;IT;0x46fc3;20224;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-RHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20225;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-RFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20226;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-RGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20227;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-RETZT-ZTZTZ-TZYYY;IT;0x46fc3;20228;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-RKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20229;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-OZTZT-ZTZTZ-TZYYY;IT;0x46fc3;20230;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-OXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20231;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-ORTZT-ZTZTZ-TZYYY;IT;0x46fc3;20232;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-OOTZT-ZTZTZ-TZYYY;IT;0x46fc3;20233;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-OATZT-ZTZTZ-TZYYY;IT;0x46fc3;20234;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-OHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20235;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-OFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20236;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-OGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20237;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-OETZT-ZTZTZ-TZYYY;IT;0x46fc3;20238;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-OKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20239;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-AXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20241;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-ARTZT-ZTZTZ-TZYYY;IT;0x46fc3;20242;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-AOTZT-ZTZTZ-TZYYY;IT;0x46fc3;20243;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-AATZT-ZTZTZ-TZYYY;IT;0x46fc3;20244;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-AHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20245;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-AFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20246;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-AGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20247;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-AETZT-ZTZTZ-TZYYY;IT;0x46fc3;20248;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-AKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20249;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-HZTZT-ZTZTZ-TZYYY;IT;0x46fc3;20250;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-HXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20251;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-HRTZT-ZTZTZ-TZYYY;IT;0x46fc3;20252;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-HOTZT-ZTZTZ-TZYYY;IT;0x46fc3;20253;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-HATZT-ZTZTZ-TZYYY;IT;0x46fc3;20254;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-HHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20255;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-HFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20256;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-HGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20257;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-HETZT-ZTZTZ-TZYYY;IT;0x46fc3;20258;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-HKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20259;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-FZTZT-ZTZTZ-TZYYY;IT;0x46fc3;20260;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-FXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20261;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-FRTZT-ZTZTZ-TZYYY;IT;0x46fc3;20262;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-FOTZT-ZTZTZ-TZYYY;IT;0x46fc3;20263;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-FATZT-ZTZTZ-TZYYY;IT;0x46fc3;20264;0;0;0;0;0;144;30;30;40;2
IT46F-C3RZR-FHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20265;0;0;0;0;0;144;30;30;40;2
