ID;Country;Hash;Office;PDF;Autocad;Database;Image;Archive;Purchase total decrypt;Purchase malware immune;Purchase removal tool;Purchase single decrypt;Free decrypt
IT46F-C3RZH-GXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20571;0;0;0;0;0;146;30;30;40;2
IT46F-C3RZH-GRTZT-ZTZTZ-TZYYY;IT;0x46fc3;20572;0;0;0;0;0;147;30;30;40;2
IT46F-C3RZG-RETZT-ZTZTZ-TZYYY;IT;0x46fc3;20728;0;0;0;0;0;147;30;30;40;2
IT46F-C3RZG-RKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20729;0;0;0;0;0;148;30;30;40;2
IT46F-C3RZE-EHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20885;0;0;0;0;0;149;30;30;40;2
IT46F-C3RZE-EFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20886;0;0;0;0;0;149;30;30;40;2
IT46F-C3RXZ-ARTZT-ZTZTZ-TZYYY;IT;0x46fc3;21042;0;0;0;0;0;150;30;30;40;2
IT46F-C3RXZ-AOTZT-ZTZTZ-TZYYY;IT;0x46fc3;21043;0;0;0;0;0;150;30;30;40;2
IT46F-C3RXX-KKTZT-ZTZTZ-TZYYY;IT;0x46fc3;21199;0;0;0;0;0;151;30;30;40;2
IT46F-C3RXR-ZZTZT-ZTZTZ-TZYYY;IT;0x46fc3;21200;0;0;0;0;0;151;30;30;40;2
