ID;Country;Hash;Office;PDF;Autocad;Database;Image;Archive;Purchase total decrypt;Purchase malware immune;Purchase removal tool;Purchase single decrypt;Free decrypt
USAD1-3XEZZ-ZTXEZ-ZZTZT-ZTZTZ;US;0xad13;18000;18000;0;0;0;0;184;30;30;40;2
USAD1-3XEHZ-ZTXEH-ZZTZT-ZTZTZ;US;0xad13;18500;18500;0;0;0;0;191;30;30;40;2
USAD1-3XKZZ-ZTXKZ-ZZTZT-ZTZTZ;US;0xad13;19000;19000;0;0;0;0;197;30;30;40;2
USAD1-3XKHZ-ZTXKH-ZZTZT-ZTZTZ;US;0xad13;19500;19500;0;0;0;0;204;30;30;40;2
USAD1-3RZZZ-ZTRZZ-ZZTZT-ZTZTZ;US;0xad13;20000;20000;0;0;0;0;146;30;30;40;2
USAD1-3RZHZ-ZTRZH-ZZTZT-ZTZTZ;US;0xad13;20500;20500;0;0;0;0;146;30;30;40;2
USAD1-3RXZZ-ZTRXZ-ZZTZT-ZTZTZ;US;0xad13;21000;21000;0;0;0;0;156;30;30;40;2
USAD1-3RXHZ-ZTRXH-ZZTZT-ZTZTZ;US;0xad13;21500;21500;0;0;0;0;163;30;30;40;2
USAD1-3RRZZ-ZTRRZ-ZZTZT-ZTZTZ;US;0xad13;22000;22000;0;0;0;0;170;30;30;40;2
USAD1-3RRHZ-ZTRRH-ZZTZT-ZTZTZ;US;0xad13;22500;22500;0;0;0;0;177;30;30;40;2
USAD1-3ROZZ-ZTROZ-ZZTZT-ZTZTZ;US;0xad13;23000;23000;0;0;0;0;184;30;30;40;2
USAD1-3ROHZ-ZTROH-ZZTZT-ZTZTZ;US;0xad13;23500;23500;0;0;0;0;191;30;30;40;2
USAD1-3RAZZ-ZTRAZ-ZZTZT-ZTZTZ;US;0xad13;24000;24000;0;0;0;0;197;30;30;40;2
USAD1-3RAHZ-ZTRAH-ZZTZT-ZTZTZ;US;0xad13;24500;24500;0;0;0;0;204;30;30;40;2
USAD1-3RHZZ-ZTRHZ-ZZTZT-ZTZTZ;US;0xad13;25000;25000;0;0;0;0;211;30;30;40;2
USAD1-3RHHZ-ZTRHH-ZZTZT-ZTZTZ;US;0xad13;25500;25500;0;0;0;0;218;30;30;40;2
USAD1-3RFZZ-ZTRFZ-ZZTZT-ZTZTZ;US;0xad13;26000;26000;0;0;0;0;225;30;30;40;2
USAD1-3RFHZ-ZTRFH-ZZTZT-ZTZTZ;US;0xad13;26500;26500;0;0;0;0;232;30;30;40;2
USAD1-3RGZZ-ZTRGZ-ZZTZT-ZTZTZ;US;0xad13;27000;27000;0;0;0;0;239;30;30;40;2
USAD1-3RGHZ-ZTRGH-ZZTZT-ZTZTZ;US;0xad13;27500;27500;0;0;0;0;245;30;30;40;2
USAD1-3REZZ-ZTREZ-ZZTZT-ZTZTZ;US;0xad13;28000;28000;0;0;0;0;252;30;30;40;2
USAD1-3REHZ-ZTREH-ZZTZT-ZTZTZ;US;0xad13;28500;28500;0;0;0;0;259;30;30;40;2
USAD1-3RKZZ-ZTRKZ-ZZTZT-ZTZTZ;US;0xad13;29000;29000;0;0;0;0;266;30;30;40;2
USAD1-3RKHZ-ZTRKH-ZZTZT-ZTZTZ;US;0xad13;29500;29500;0;0;0;0;273;30;30;40;2
USAD1-3OZZZ-ZTOZZ-ZZTZT-ZTZTZ;US;0xad13;30000;30000;0;0;0;0;211;30;30;40;2
USAD1-3OZHZ-ZTOZH-ZZTZT-ZTZTZ;US;0xad13;30500;30500;0;0;0;0;215;30;30;40;2
USAD1-3OXZZ-ZTOXZ-ZZTZT-ZTZTZ;US;0xad13;31000;31000;0;0;0;0;225;30;30;40;2
USAD1-3OXHZ-ZTOXH-ZZTZT-ZTZTZ;US;0xad13;31500;31500;0;0;0;0;232;30;30;40;2
USAD1-3ORZZ-ZTORZ-ZZTZT-ZTZTZ;US;0xad13;32000;32000;0;0;0;0;239;30;30;40;2
USAD1-3ORHZ-ZTORH-ZZTZT-ZTZTZ;US;0xad13;32500;32500;0;0;0;0;245;30;30;40;2
USAD1-3OOZZ-ZTOOZ-ZZTZT-ZTZTZ;US;0xad13;33000;33000;0;0;0;0;252;30;30;40;2
USAD1-3OOHZ-ZTOOH-ZZTZT-ZTZTZ;US;0xad13;33500;33500;0;0;0;0;259;30;30;40;2
USAD1-3OAZZ-ZTOAZ-ZZTZT-ZTZTZ;US;0xad13;34000;34000;0;0;0;0;266;30;30;40;2
USAD1-3OAHZ-ZTOAH-ZZTZT-ZTZTZ;US;0xad13;34500;34500;0;0;0;0;273;30;30;40;2
USAD1-3OHZZ-ZTOHZ-ZZTZT-ZTZTZ;US;0xad13;35000;35000;0;0;0;0;280;30;30;40;2
USAD1-3OHHZ-ZTOHH-ZZTZT-ZTZTZ;US;0xad13;35500;35500;0;0;0;0;287;30;30;40;2
USAD1-3OFZZ-ZTOFZ-ZZTZT-ZTZTZ;US;0xad13;36000;36000;0;0;0;0;294;30;30;40;2
USAD1-3OFHZ-ZTOFH-ZZTZT-ZTZTZ;US;0xad13;36500;36500;0;0;0;0;300;30;30;40;2
USAD1-3OGZZ-ZTOGZ-ZZTZT-ZTZTZ;US;0xad13;37000;37000;0;0;0;0;307;30;30;40;2
USAD1-3OGHZ-ZTOGH-ZZTZT-ZTZTZ;US;0xad13;37500;37500;0;0;0;0;314;30;30;40;2
USAD1-3OEZZ-ZTOEZ-ZZTZT-ZTZTZ;US;0xad13;38000;38000;0;0;0;0;321;30;30;40;2
USAD1-3OEHZ-ZTOEH-ZZTZT-ZTZTZ;US;0xad13;38500;38500;0;0;0;0;328;30;30;40;2
USAD1-3OKZZ-ZTOKZ-ZZTZT-ZTZTZ;US;0xad13;39000;39000;0;0;0;0;335;30;30;40;2
USAD1-3OKHZ-ZTOKH-ZZTZT-ZTZTZ;US;0xad13;39500;39500;0;0;0;0;342;30;30;40;2
USAD1-3AZZZ-ZTAZZ-ZZTZT-ZTZTZ;US;0xad13;40000;40000;0;0;0;0;280;30;30;40;2
USAD1-3AZHZ-ZTAZH-ZZTZT-ZTZTZ;US;0xad13;40500;40500;0;0;0;0;283;30;30;40;2
USAD1-3AXZZ-ZTAXZ-ZZTZT-ZTZTZ;US;0xad13;41000;41000;0;0;0;0;294;30;30;40;2
USAD1-3AXHZ-ZTAXH-ZZTZT-ZTZTZ;US;0xad13;41500;41500;0;0;0;0;300;30;30;40;2
USAD1-3ARZZ-ZTARZ-ZZTZT-ZTZTZ;US;0xad13;42000;42000;0;0;0;0;307;30;30;40;2
USAD1-3ARHZ-ZTARH-ZZTZT-ZTZTZ;US;0xad13;42500;42500;0;0;0;0;314;30;30;40;2
USAD1-3AOZZ-ZTAOZ-ZZTZT-ZTZTZ;US;0xad13;43000;43000;0;0;0;0;321;30;30;40;2
USAD1-3AOHZ-ZTAOH-ZZTZT-ZTZTZ;US;0xad13;43500;43500;0;0;0;0;328;30;30;40;2
USAD1-3AAZZ-ZTAAZ-ZZTZT-ZTZTZ;US;0xad13;44000;44000;0;0;0;0;335;30;30;40;2
USAD1-3AAHZ-ZTAAH-ZZTZT-ZTZTZ;US;0xad13;44500;44500;0;0;0;0;342;30;30;40;2
USAD1-3AHZZ-ZTAHZ-ZZTZT-ZTZTZ;US;0xad13;45000;45000;0;0;0;0;348;30;30;40;2
USAD1-3AHHZ-ZTAHH-ZZTZT-ZTZTZ;US;0xad13;45500;45500;0;0;0;0;348;30;30;40;2
USAD1-3AFZZ-ZTAFZ-ZZTZT-ZTZTZ;US;0xad13;46000;46000;0;0;0;0;355;30;30;40;3
