ID;Country;Hash;Office;PDF;Autocad;Database;Image;Archive;Purchase total decrypt;Purchase malware immune;Purchase removal tool;Purchase single decrypt;Free decrypt
IT46F-C3RZZ-ZXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20001;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-ZRTZT-ZTZTZ-TZYYY;IT;0x46fc3;20002;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-ZOTZT-ZTZTZ-TZYYY;IT;0x46fc3;20003;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-ZATZT-ZTZTZ-TZYYY;IT;0x46fc3;20004;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-ZHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20005;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-ZFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20006;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-ZGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20007;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-ZETZT-ZTZTZ-TZYYY;IT;0x46fc3;20008;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-ZKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20009;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-XZTZT-ZTZTZ-TZYYY;IT;0x46fc3;20010;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-XXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20011;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-XRTZT-ZTZTZ-TZYYY;IT;0x46fc3;20012;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-XOTZT-ZTZTZ-TZYYY;IT;0x46fc3;20013;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-XATZT-ZTZTZ-TZYYY;IT;0x46fc3;20014;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-XHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20015;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-XFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20016;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-XGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20017;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-XETZT-ZTZTZ-TZYYY;IT;0x46fc3;20018;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-XKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20019;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-RZTZT-ZTZTZ-TZYYY;IT;0x46fc3;20020;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-RXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20021;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-RRTZT-ZTZTZ-TZYYY;IT;0x46fc3;20022;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-ROTZT-ZTZTZ-TZYYY;IT;0x46fc3;20023;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-RATZT-ZTZTZ-TZYYY;IT;0x46fc3;20024;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-RHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20025;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-RFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20026;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-RGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20027;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-RETZT-ZTZTZ-TZYYY;IT;0x46fc3;20028;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-RKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20029;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-OZTZT-ZTZTZ-TZYYY;IT;0x46fc3;20030;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-OXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20031;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-ORTZT-ZTZTZ-TZYYY;IT;0x46fc3;20032;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-OOTZT-ZTZTZ-TZYYY;IT;0x46fc3;20033;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-OATZT-ZTZTZ-TZYYY;IT;0x46fc3;20034;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-OHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20035;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-OFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20036;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-OGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20037;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-OETZT-ZTZTZ-TZYYY;IT;0x46fc3;20038;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-OKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20039;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-AZTZT-ZTZTZ-TZYYY;IT;0x46fc3;20040;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-AXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20041;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-ARTZT-ZTZTZ-TZYYY;IT;0x46fc3;20042;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-AOTZT-ZTZTZ-TZYYY;IT;0x46fc3;20043;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-AATZT-ZTZTZ-TZYYY;IT;0x46fc3;20044;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-AHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20045;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-AFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20046;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-AGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20047;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-AETZT-ZTZTZ-TZYYY;IT;0x46fc3;20048;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-AKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20049;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-HZTZT-ZTZTZ-TZYYY;IT;0x46fc3;20050;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-HXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20051;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-HRTZT-ZTZTZ-TZYYY;IT;0x46fc3;20052;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-HOTZT-ZTZTZ-TZYYY;IT;0x46fc3;20053;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-HATZT-ZTZTZ-TZYYY;IT;0x46fc3;20054;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-HHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20055;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-HFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20056;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-HGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20057;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-HETZT-ZTZTZ-TZYYY;IT;0x46fc3;20058;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-HKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20059;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-FZTZT-ZTZTZ-TZYYY;IT;0x46fc3;20060;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-FXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20061;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-FRTZT-ZTZTZ-TZYYY;IT;0x46fc3;20062;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-FOTZT-ZTZTZ-TZYYY;IT;0x46fc3;20063;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-FATZT-ZTZTZ-TZYYY;IT;0x46fc3;20064;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-FHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20065;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-FFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20066;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-FGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20067;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-FETZT-ZTZTZ-TZYYY;IT;0x46fc3;20068;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-FKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20069;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-GZTZT-ZTZTZ-TZYYY;IT;0x46fc3;20070;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-GXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20071;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-GRTZT-ZTZTZ-TZYYY;IT;0x46fc3;20072;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-GOTZT-ZTZTZ-TZYYY;IT;0x46fc3;20073;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-GATZT-ZTZTZ-TZYYY;IT;0x46fc3;20074;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-GHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20075;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-GFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20076;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-GGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20077;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-GETZT-ZTZTZ-TZYYY;IT;0x46fc3;20078;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-GKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20079;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-EZTZT-ZTZTZ-TZYYY;IT;0x46fc3;20080;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-EXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20081;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-ERTZT-ZTZTZ-TZYYY;IT;0x46fc3;20082;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-EOTZT-ZTZTZ-TZYYY;IT;0x46fc3;20083;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-EATZT-ZTZTZ-TZYYY;IT;0x46fc3;20084;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-EHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20085;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-EFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20086;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-EGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20087;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-EETZT-ZTZTZ-TZYYY;IT;0x46fc3;20088;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-EKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20089;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-KZTZT-ZTZTZ-TZYYY;IT;0x46fc3;20090;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-KXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20091;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-KRTZT-ZTZTZ-TZYYY;IT;0x46fc3;20092;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-KOTZT-ZTZTZ-TZYYY;IT;0x46fc3;20093;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-KATZT-ZTZTZ-TZYYY;IT;0x46fc3;20094;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-KHTZT-ZTZTZ-TZYYY;IT;0x46fc3;20095;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-KFTZT-ZTZTZ-TZYYY;IT;0x46fc3;20096;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-KGTZT-ZTZTZ-TZYYY;IT;0x46fc3;20097;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-KETZT-ZTZTZ-TZYYY;IT;0x46fc3;20098;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZZ-KKTZT-ZTZTZ-TZYYY;IT;0x46fc3;20099;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZX-ZZTZT-ZTZTZ-TZYYY;IT;0x46fc3;20100;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZX-ZXTZT-ZTZTZ-TZYYY;IT;0x46fc3;20101;0;0;0;0;0;143;30;30;40;2
IT46F-C3RZX-ZRTZT-ZTZTZ-TZYYY;IT;0x46fc3;20102;0;0;0;0;0;143;30;30;40;2
